time,topic,related,emotion,content,comment
726.00000,4,1,0.0,5,NAZI MODS GAVE ME 10 MIN BAN FeelsBadMan NAZI MODS GAVE ME 10 MIN BAN FeelsBadMan NAZI MODS GAVE ME 10 MIN BAN FeelsBadMan NAZI MODS GAVE ME 10 MIN BAN FeelsBadMan NAZI MODS GAVE ME 10 MIN BAN FeelsBadMan NAZI MODS GAVE ME 10 MIN BAN FeelsBadMan NAZI MODS GAVE ME 10 MIN BAN FeelsBadMan
728.00000,1,2,-1.0,5,I WAS REKT FeelsBadMan
728.50000,2,1,-1.0,5,mental sick or something?
729.00000,,2,0,3,!kpm
729.33333,5,1,1.0,5,Kappa per minute: 43
729.66667,3,1,-24.0,5,WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM
730.00000,5,2,0.0,5,MEGALUL
730.50000,,2,0,3,Don't google it MEGALUL
732.00000,7,2,0.0,5,bağirma lan
732.50000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL
733.00000,8,1,1.0,2,Kappa //
734.00000,2,1,3.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL LUL
735.00000,1,1,0.0,1,"@jesuscrimes, who hosted? dog?"
736.00000,2,1,3.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL LOL
737.00000,5,1,1.0,1,Kappa Clap
738.00000,5,1,1.0,5,Kappa Clap
738.16667,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL a
738.33333,8,2,0.0,2,Keepo //
738.50000,5,2,0.0,5,Clap
738.66667,8,2,1.0,2,EleGiggle
738.83333,8,1,1.0,2,Kappa //
739.00000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL2
739.25000,8,1,1.0,2,Kappa
739.50000,,2,0.0,5,LOLOL
739.75000,5,1,0.0,5,"11:33 tlf_tondor: @SpbsT, MEGALUL11:33 tlf_tondor: @SpbsT, MEGALUL11:33 tlf_tondor: @SpbsT, MEGALUL"
740.00000,8,2,5.0,2,:) :) :) :) :)
740.25000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL3
740.50000,,2,0,3,:) my face is smiley :) im just a face :) you guessed it right :) im smiley face :)
740.75000,7,2,0.0,5,"@tlf_tondor, yea"
741.00000,5,1,1.0,5,Win the game Kappa
741.50000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL5
742.00000,3,1,-1.0,5,role player WutFace
742.33333,5,2,0.0,5,"11:33 tlf_tondor: @SpbsT, MEGALUL11:33 tlf_tondor: @SpbsT, MEGALUL"
742.66667,3,1,-5.0,5,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
743.00000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL6
743.50000,5,2,0.0,5,"11:33 tlf_tondor: @SpbsT, MEGALUL"
744.00000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL2
744.50000,5,2,0.0,5,"11:33 tlf_tondor: @SpbsT, MEGALUL11:33 tlf_tondor: @SpbsT, MEGALUL"
745.00000,7,2,0.0,5,do you ever win
745.14286,1,2,0.0,1,"@jesuscrimes, ty"
745.28571,7,1,1.0,5,Not rank 1 legend but rank 1 memer in our hearts KappaPride
745.42857,6,2,0.0,5,@nikola1809 thats homophobic bruh
745.57143,5,1,1.0,5,Nev view botting? Kappa
745.71429,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL1
745.85714,5,2,0.0,5,"11:33 tlf_tondor: @SpbsT, MEGALUL"
746.00000,8,2,0.0,2,forsenE forsenE forsenE forsenE forsenE forsenE
746.50000,8,2,-1.0,2,PJSalt
747.00000,,2,0,3,BabyRage WHAT A YOKE WhatAYolk BabyRage
747.33333,5,2,0.0,5,"11:33 tlf_tondor: @SpbsT, MEGALUL11:33 tlf_tondor: @SpbsT, MEGALUL"
747.66667,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL 1
748.00000,2,1,2.0,1,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL
749.00000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL 3
749.33333,5,2,1.0,5,WON THE BEST PLAYER
749.66667,,2,-1.0,5,Skinny bitch arms
750.00000,5,1,5.0,5,OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa .
750.50000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL 5
751.00000,7,2,0.0,5,this must be NA
751.50000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL 6
752.00000,3,1,0.0,5,Hey @Neviilz was arabic your mother language or did you study it?
752.50000,2,1,2.0,1,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL
755.00000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL 66
755.50000,3,1,-18.0,5,WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM
756.00000,6,2,0.0,5,PETALUL
757.00000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL 12
758.00000,2,1,2.0,1,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL
759.00000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL 2
762.00000,7,1,1.0,5,@neviilz Not rank 1 legend but rank 1 memer in our hearts KappaPride
763.00000,2,1,2.0,1,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL
764.00000,2,2,0.0,5,"@Get_fail, bruh stop"
768.00000,8,2,-1.0,2,🍼🍼🍼 BabyRage
768.50000,3,1,0.0,1,5.5k VIEWERS? WHAT THE FUCK NEVIILZ? PogChamp
769.00000,3,2,-2.0,5,Play Rogue FailFish
769.50000,5,1,5.0,5,OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa
771.00000,,2,0,1,!deck
771.50000,,2,0,3,Current : https://i.gyazo.com/9a65ee5c0b6980680ff7a791a0031ac4.png . For more decks check : bit.ly/HorribleDecksxD / https://twitter.com/NeviilzHS MingLee LUL PogChamp VisLaud :)
773.00000,3,1,0.0,1,What is this goddamn sorcery! 6k viewers?! Did Massan host you? @Neviilz
776.00000,6,2,-1.0,5,you can just put nbsp instead of numbers FailFish
776.50000,,2,0.0,5,shouldve copied doom guard then hexed
779.00000,4,1,-1.0,5,No neviilz boys?!???! GET THE FUCK OUT OF HERE YOOOOOOOO
779.50000,6,2,2.0,5,100% drug free stream RIGHT HIYAAaa Kreygasm
782.00000,1,1,-1.0,5,NEV MISSPLAY A LOT BUT I FORCED TO WATCH HIM BibleThump
782.50000,3,1,15.0,5,@wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys @wizlarry HeyGuys
783.00000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL 12
783.50000,7,2,0.0,5,7 k now have 5 k :\D
785.00000,8,1,0.0,2,TBTacoLeft TBCheesePull TBTacoRight
786.00000,1,2,0.0,5,"@jesuscrimes, Ok jesus, please forgive me"
787.00000,,2,0.0,5,ㅔㅔㅔㅔㅔㅔ
790.00000,3,2,-1.0,5,wtf is this clownfiesta stream
792.00000,2,1,2.0,5,TBTacoLeft TBTacoRight WHAT IS INSIDE THAT TACO TBTacoLeft TBCheesePull 0 TBCheesePull TBTacoRight OH NO IT’S Neviilz’s MENTAL STABILITY LUL
793.00000,3,2,1.0,1,you can even put a dot at the start and it won't appear SeemsGood
794.00000,7,1,59.0,5,LUL look at the most perfect LUL pyramid x LUL LUL Try like me! Can't without dank meme LUL LUL LUL And now look it will be o very tall LUL LUL LUL LUL Can you do a 5 line pyramid? LUL LUL LUL LUL LUL What about 6 lines now? LUL LUL LUL LUL LUL LUL Try it! Copy it! LUL LUL LUL LUL LUL LUL LUL Here it's 8 LUL LUL LUL LUL LUL LUL LUL LUL it is 9! LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL HeyGuys
794.50000,,2,0,3,MEGALUL
795.00000,6,1,-4.0,1,"When @neviilz was born, he was given 2 choices, to be retarded BrokeBack or to be fucking ugly WutFace He played Fandral 4Head"
795.25000,4,1,2.0,5,Press 1 if you fapped today MingLee MingLee
795.50000,3,1,-1.0,5,NA viewers FailFish
795.75000,,2,0.0,1,OMGScootw
796.00000,5,1,1.0,1,any may subs? VoHiYo
797.00000,5,1,15.0,1,VoHiYo WEEB VoHIYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHIYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHIYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo
798.00000,6,2,1.0,5,"@Get_fail, :)"
799.00000,3,1,-12.0,5,WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM
800.00000,6,1,-4.0,1,"When @neviilz was born, he was given 2 choices, to be retarded BrokeBack or to be fucking ugly WutFace He played Fandral 4Head 1"
801.00000,8,2,0.0,1,OMGScoots
801.50000,,2,0,3,FeelsGoodMan ShotzR OMGScoots
802.00000,7,1,1.0,5,Not rank 1 legend but rank 1 memer in our hearts KappaPride
802.50000,6,1,-4.0,1,"When @neviilz was born, he was given 2 choices, to be retarded BrokeBack or to be fucking ugly WutFace He played Fandral 4Head 2"
804.00000,6,1,-4.0,1,"When @neviilz was born, he was given 2 choices, to be retarded BrokeBack or to be fucking ugly WutFace He played Fandral 4Head 3"
804.50000,,2,0.0,5,1
805.00000,6,1,-4.0,1,"When @neviilz was born, he was given 2 choices, to be retarded BrokeBack or to be fucking ugly WutFace He played Fandral 4Head 4"
807.00000,6,1,-4.0,1,"When @neviilz was born, he was given 2 choices, to be retarded BrokeBack or to be fucking ugly WutFace He played Fandral 4Head 5"
808.00000,6,1,-4.0,1,"When @neviilz was born, he was given 2 choices, to be retarded BrokeBack or to be fucking ugly WutFace He played Fandral 4Head 6"
813.00000,5,2,-1.0,5,SAVJZ WAITING ROOM DansGame
816.00000,5,1,6.0,1,VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo
818.00000,8,1,1.0,2,LUL
822.00000,5,1,20.0,1,VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY
822.50000,1,1,1.0,5,GET FUCKED SUB LUL
823.00000,1,1,1.0,5,Sub purged PogChamp
824.00000,4,1,-1.0,5,No neviilz boys?!???! GET THE FUCK OUT OF HERE YOOOOOOOO
824.33333,1,1,2.0,1,EleGiggle TIMING OUT SUBS EleGiggle
824.66667,4,1,2.0,5,great mods SeemsGood
827.00000,,2,0.0,5,ㅔㅔㅐㅐㅒㅑㅑㅑㅑㅑㅒㅐㅐㅖㅏㅏㅓㅗㅠ푸ㅡㅜㅍㅍㅊㅊㅌㅌㅋㅋㅋㅋㅋㅁㅁㄴㄴㄹㅇㅎㅎㅆㄲㄸㅉㅃㄲㅆㅆㄲ
828.00000,3,1,0.0,5,"yoooo nev, i see you have been hanging out with masaan recently MrDestructoid"
829.00000,,2,0.0,5,DELETED
830.00000,,2,0.0,1,Weebs (puke)
830.50000,,2,0,3,MEGALUL
831.00000,5,1,-1.0,1,TIMEOUT SUBS DansGame
831.33333,6,2,0.0,5,haHAA
831.66667,3,1,1.0,1,Neviilz gets a bit shy with 5k viewers LUL
832.00000,6,1,1.0,1,SeemsGood mods
833.00000,6,2,-1.0,5,@neviilz this deck sucks
833.50000,8,2,0,2,....
834.00000,,2,0.0,5,http://hearthstone-gold.com/?id=n4XnWlka
834.50000,,2,0,3,Callumpat0303 -> ヽ༼ຈل͜ຈ༽ﾉ NO LINKS OR RIOT ヽ༼ຈل͜ຈ༽ﾉ [warning]
835.00000,3,1,-9.0,5,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤㅤㅤㅤ WutFace ㅤㅤㅤ WutFace ㅤㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤ ㅤ ㅤ ㅤ WutFace U T F A C Eㅤㅤㅤ
836.00000,8,2,0,1,..
837.00000,8,2,0,2,..........
838.00000,3,1,1.0,1,Neviilz is honest Savjz waiting room! He waits for the stream himself aswell.
838.50000,6,2,1.0,5,Drugs are awesome Kreygasm
840.00000,8,2,0,1,....
840.50000,8,2,0,1,....
841.00000,8,2,0,2,....
842.00000,8,2,0,1,.........
842.25000,5,1,0.0,5,YOOO TriHard THIS IS THE DARKEST PYRAMIDE YOU !!! TriHard TriHard WILL EVER SEE JUST LOOK AT ... TriHard TriHard TriHard ALL THESE MONKEYS I ... ! TriHard TriHard TriHard TriHard CAN'T SEE ANYTHING !!! TriHard TriHard TriHard TriHard TriHard AWWW SHIEET !!!! TriHard TriHard TriHard TriHard TriHard TriHard THE COPS ARE...... TriHard TriHard TriHard TriHard TriHard TriHard TriHard COMING!
842.50000,5,1,42.0,5,VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo
842.75000,8,2,0,2,.....
844.00000,,1,0.0,5,Are you homosexual????
844.50000,8,2,0,1,...........
845.00000,8,2,0,2,...
847.00000,5,1,40.0,1,VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY
849.00000,1,2,0.0,5,@wizardlarry sniper
849.20000,8,2,0,1,..
849.40000,8,1,1.0,1,PogChamp
849.60000,,2,0,3,PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤㅤ PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤ PogChamp O G C H A M P
849.80000,8,2,0,2,......
850.00000,7,1,-1.0,5,@jesuscrimes remember me? BibleThump
851.00000,8,1,1.0,2,PogChamp
851.50000,8,1,1.0,1,PogChamp
852.00000,3,1,-9.0,5,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤㅤㅤㅤ WutFace ㅤㅤㅤ WutFace ㅤㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤ ㅤ ㅤ ㅤ WutFace U T F A C E .ㅤㅤ ㅤ
852.20000,8,2,0,2,............
852.40000,8,1,1.0,2,PogChamp
852.60000,8,1,1.0,1,PogChamp
852.80000,6,1,1.0,5,PogChamp PYRAMID
853.00000,8,1,1.0,1,PogChamp
855.00000,,1,0.0,5,ANELE ?
855.33333,3,1,-1.0,5,This chat is too slow for 5.5K viewers MrDestructoid
855.66667,5,1,42.0,5,VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo
857.00000,8,2,0,2,..
858.00000,3,1,2.0,5,"top 1 steam today, what happen? Kappa"
858.50000,3,1,-9.0,5,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤㅤㅤㅤ WutFace ㅤㅤㅤ WutFace ㅤㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤ ㅤ ㅤ ㅤ WutFace U T F A C Eㅤㅤㅤ
859.00000,8,2,0,2,..
859.33333,3,1,-1.0,5,WutFace YOOOOOOOO
859.66667,,2,0.0,5,Hanele
860.00000,1,2,0.0,5,SNIPER SNIPER SNIPER SNIPER
862.00000,8,2,1.0,2,4Head
865.00000,8,2,2.0,2,4Head 4Head
865.50000,5,1,40.0,5,VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY VoHiYo WEEB VoHiYo THE VoHiYo NEW VoHiYo FAGS VoHiYo AWAY
866.00000,8,2,0.0,1,nevzG
869.00000,6,2,1.0,5,"@Indojackal, no :)"
869.50000,8,2,0.0,2,TriHard
870.00000,7,1,2.0,1,I like that Wizard guy LUL
873.00000,,2,0.0,5,lmao
873.50000,,2,0.0,1,0
874.00000,,2,0,3,SoBayed 👌 ZERO SoBayed 👌 NADA SoBayed 👌 NIENTE SoBayed 👌
874.50000,1,2,0.0,5,FeelsBadMan
876.00000,8,1,1.0,2,PogChamp
882.00000,7,1,58.0,5,LUL look at the most perfect LUL pyramid x LUL LUL Try like me! Can't without dank meme LUL LUL LUL And now look it will be o very tall LUL LUL LUL LUL Can you do a 5 line pyramid? LUL LUL LUL LUL LUL What about 6 lines now? LUL LUL LUL LUL LUL LUL Try it! Copy it! LUL LUL LUL LUL LUL LUL LUL Here it's 8 LUL LUL LUL LUL LUL LUL LUL LUL it is 9! LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL LUL
882.20000,,2,0,3,MEGALUL
882.40000,1,2,0.0,5,MOD ME
882.60000,3,1,-5.0,5,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
882.80000,4,1,-9.0,5,i am forced to watch this BibleThump BibleThump BibleThump BibleThump BibleThump chat pls help me BibleThump BibleThump BibleThump BibleThump
883.00000,8,2,1.0,2,EleGiggle
884.00000,8,2,2.0,2,EleGiggle EleGiggle
885.00000,3,1,1.0,5,Nevi Chan VoHiYo
886.00000,8,1,1.0,2,LUL
888.00000,8,2,1.0,2,KappaPride
890.00000,3,1,-5.0,5,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
893.00000,3,1,-5.0,1,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
894.00000,8,2,0.0,2,GG
900.00000,3,1,-9.0,5,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤㅤㅤㅤ WutFace ㅤㅤㅤ WutFace ㅤㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤ WutFace ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ WutFace ㅤ ㅤ ㅤ ㅤ WutFace U T F A C E ㅤㅤ ㅤ
900.33333,3,1,-5.0,5,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
900.66667,3,1,-5.0,5,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
901.00000,6,1,1.0,5,@neviilz Can you zoom to your gorgeus eyes? :)
903.00000,4,1,-9.0,5,i am forced to watch this BibleThump BibleThump BibleThump BibleThump BibleThump chat pls help me BibleThump BibleThump BibleThump BibleThump1
906.00000,7,1,1.0,5,2 discounts LUL
909.00000,8,1,1.0,2,PogChamp
909.50000,,2,0,3,PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤㅤ PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤ PogChamp O G C H A M P
910.00000,4,1,-9.0,5,i am forced to watch this BibleThump BibleThump BibleThump BibleThump BibleThump chat pls help me BibleThump BibleThump BibleThump BibleThump
911.00000,3,1,1.0,5,nev getting crazier from stream to stream BloodTrail
915.00000,4,1,0.0,5,SMOrc Me ORC SMOrc Me SPAM SMOrc No MODS SMOrc No BAN SMOrc
915.20000,7,2,0.0,5,Ayyyy yooooooooo
915.40000,1,1,-1.0,1,nev WutFace
915.60000,8,1,1.0,2,LUL
915.80000,,2,0,3,MEGALUL
